Name,Race,Year,Gender,Age,Finish,Age Bracket
Sample Runner 10539,South Texas International Marathon,2023,M,26,12091,Under 35
Sample Runner 10540,South Texas International Marathon,2023,M,31,12513,Under 35
Sample Runner 10541,South Texas International Marathon,2023,F,40,16142,40-44
Sample Runner 10542,South Texas International Marathon,2023,M,21,13059,Under 35
Sample Runner 10543,South Texas International Marathon,2023,F,37,20735,35-39
Sample Runner 10544,South Texas International Marathon,2023,F,47,16002,45-49
Sample Runner 10545,South Texas International Marathon,2023,F,32,15608,Under 35
Sample Runner 10546,South Texas International Marathon,2023,M,54,15122,50-54
Sample Runner 10547,South Texas International Marathon,2023,F,33,17195,Under 35
Sample Runner 10548,South Texas International Marathon,2023,M,36,16533,35-39
Sample Runner 10549,South Texas International Marathon,2023,M,24,18231,Under 35
Sample Runner 10550,South Texas International Marathon,2023,F,50,24117,50-54
Sample Runner 10551,South Texas International Marathon,2023,M,35,16866,35-39
Sample Runner 10552,South Texas International Marathon,2023,M,27,22271,Under 35
Sample Runner 10553,South Texas International Marathon,2023,F,30,22085,Under 35
Sample Runner 10554,South Texas International Marathon,2023,F,47,22046,45-49
Sample Runner 10555,South Texas International Marathon,2023,M,40,18579,40-44
Sample Runner 10556,South Texas International Marathon,2023,F,47,21986,45-49
Sample Runner 10557,South Texas International Marathon,2023,M,48,13251,45-49
Sample Runner 10558,Southwest Series - AZ,2023,F,63,31522,60-64
Sample Runner 10559,Southwest Series - AZ,2023,M,72,29205,70-74
Sample Runner 10560,Southwest Series - AZ,2023,M,76,34115,75-79
Sample Runner 10561,Southwest Series - AZ,2023,M,73,31522,70-74
Sample Runner 10562,Southwest Series - AZ,2023,M,68,28753,65-69
Sample Runner 10563,Southwest Series - AZ,2023,M,57,22905,55-59
Sample Runner 10564,Southwest Series - AZ,2023,F,51,24407,50-54
Sample Runner 10565,Southwest Series - AZ,2023,F,53,26785,50-54
Sample Runner 10566,Southwest Series - AZ,2023,M,61,21565,60-64
Sample Runner 10567,Southwest Series - AZ,2023,M,70,31919,70-74
Sample Runner 10568,Southwest Series - AZ,2023,M,77,28228,75-79
Sample Runner 10569,Southwest Series - AZ,2023,F,44,33928,40-44
Sample Runner 10570,Southwest Series - AZ,2023,F,29,15581,Under 35
Sample Runner 10571,Southwest Series - AZ,2023,F,69,31121,65-69
Sample Runner 10572,Southwest Series - AZ,2023,M,63,24304,60-64
Sample Runner 10573,Southwest Series - AZ,2023,F,55,27376,55-59
Sample Runner 10574,Southwest Series - AZ,2023,M,58,20404,55-59
Sample Runner 10575,Southwest Series - AZ,2023,F,69,28723,65-69
Sample Runner 10576,Southwest Series - AZ,2023,F,69,31233,65-69
Sample Runner 10577,Southwest Series - AZ,2023,M,68,29805,65-69
Sample Runner 10578,Southwest Series - CA,2023,F,63,28331,60-64
Sample Runner 10579,Southwest Series - CA,2023,M,77,24201,75-79
Sample Runner 10580,Southwest Series - CA,2023,M,55,30892,55-59
Sample Runner 10581,Southwest Series - CA,2023,M,57,21498,55-59
Sample Runner 10582,Southwest Series - CA,2023,M,68,29438,65-69
Sample Runner 10583,Southwest Series - CA,2023,F,55,25132,55-59
Sample Runner 10584,Southwest Series - CA,2023,F,65,31284,65-69
Sample Runner 10585,Southwest Series - CA,2023,M,53,27225,50-54
Sample Runner 10586,Southwest Series - CA,2023,M,85,30272,80 and Over
Sample Runner 10587,Southwest Series - CA,2023,F,64,21165,60-64
Sample Runner 10588,Southwest Series - CA,2023,M,73,30892,70-74
Sample Runner 10589,Southwest Series - CA,2023,M,58,18921,55-59
Sample Runner 10590,Southwest Series - CA,2023,M,74,31284,70-74
Sample Runner 10591,Southwest Series - CA,2023,M,66,25010,65-69
Sample Runner 10592,Southwest Series - CA,2023,F,69,30007,65-69
Sample Runner 10593,Southwest Series - CA,2023,M,81,32423,80 and Over
Sample Runner 10594,Southwest Series - CA,2023,M,76,25010,75-79
Sample Runner 10595,Southwest Series - CA,2023,F,71,29096,70-74
Sample Runner 10596,Southwest Series - CA,2023,M,76,28410,75-79
Sample Runner 10597,Southwest Series - CA,2023,F,69,25010,65-69
Sample Runner 10598,Southwest Series - CO,2023,M,73,31478,70-74
Sample Runner 10599,Southwest Series - CO,2023,F,55,26885,55-59
Sample Runner 10600,Southwest Series - CO,2023,M,53,17987,50-54
Sample Runner 10601,Southwest Series - CO,2023,M,64,23739,60-64
Sample Runner 10602,Southwest Series - CO,2023,M,48,18509,45-49
Sample Runner 10603,Southwest Series - CO,2023,F,63,27035,60-64
Sample Runner 10604,Southwest Series - CO,2023,F,59,20242,55-59
Sample Runner 10605,Southwest Series - CO,2023,M,59,26848,55-59
Sample Runner 10606,Southwest Series - CO,2023,M,57,22650,55-59
Sample Runner 10607,Southwest Series - CO,2023,M,47,20147,45-49
Sample Runner 10608,Southwest Series - CO,2023,M,65,22929,65-69
Sample Runner 10609,Southwest Series - CO,2023,M,66,26848,65-69
Sample Runner 10610,Southwest Series - CO,2023,M,67,26277,65-69
Sample Runner 10611,Southwest Series - CO,2023,M,66,26885,65-69
Sample Runner 10612,Southwest Series - CO,2023,M,59,24191,55-59
Sample Runner 10613,Southwest Series - CO,2023,F,57,26900,55-59
Sample Runner 10614,Southwest Series - CO,2023,F,61,16582,60-64
Sample Runner 10615,Southwest Series - CO,2023,F,69,26809,65-69
Sample Runner 10616,Southwest Series - CO,2023,M,68,26183,65-69
Sample Runner 10617,Southwest Series - CO,2023,M,63,24558,60-64
Sample Runner 10618,Southwest Series - NM,2023,F,64,25985,60-64
Sample Runner 10619,Southwest Series - NM,2023,M,53,17079,50-54
Sample Runner 10620,Southwest Series - NM,2023,M,59,22936,55-59
Sample Runner 10621,Southwest Series - NM,2023,F,57,27837,55-59
Sample Runner 10622,Southwest Series - NM,2023,M,72,28526,70-74
Sample Runner 10623,Southwest Series - NM,2023,M,61,23040,60-64
Sample Runner 10624,Southwest Series - NM,2023,F,46,21920,45-49
Sample Runner 10625,Southwest Series - NM,2023,M,71,25096,70-74
Sample Runner 10626,Southwest Series - NM,2023,F,60,22220,60-64
Sample Runner 10627,Southwest Series - NM,2023,M,42,16441,40-44
Sample Runner 10628,Southwest Series - NM,2023,F,61,16137,60-64
Sample Runner 10629,Southwest Series - NM,2023,M,65,24966,65-69
Sample Runner 10630,Southwest Series - NM,2023,F,69,27159,65-69
Sample Runner 10631,Southwest Series - NM,2023,F,61,26777,60-64
Sample Runner 10632,Southwest Series - NM,2023,M,66,27837,65-69
Sample Runner 10633,Southwest Series - NM,2023,M,63,17700,60-64
Sample Runner 10634,Southwest Series - NM,2023,M,74,26852,70-74
Sample Runner 10635,Southwest Series - NM,2023,F,59,17776,55-59
Sample Runner 10636,Southwest Series - NM,2023,F,53,25213,50-54
Sample Runner 10637,Southwest Series - NM,2023,M,47,17809,45-49
Sample Runner 10638,Southwest Series - NV,2023,M,68,31296,65-69
Sample Runner 10639,Southwest Series - NV,2023,F,63,29792,60-64
Sample Runner 10640,Southwest Series - NV,2023,M,66,25637,65-69
Sample Runner 10641,Southwest Series - NV,2023,M,76,26287,75-79
Sample Runner 10642,Southwest Series - NV,2023,M,74,28767,70-74
Sample Runner 10643,Southwest Series - NV,2023,F,71,28934,70-74
Sample Runner 10644,Southwest Series - NV,2023,F,58,27205,55-59
Sample Runner 10645,Southwest Series - NV,2023,M,57,22374,55-59
Sample Runner 10646,Southwest Series - NV,2023,M,72,29511,70-74
Sample Runner 10647,Southwest Series - NV,2023,M,76,29739,75-79
Sample Runner 10648,Southwest Series - NV,2023,M,53,28190,50-54
Sample Runner 10649,Southwest Series - NV,2023,M,66,28945,65-69
Sample Runner 10650,Southwest Series - NV,2023,F,65,30709,65-69
Sample Runner 10651,Southwest Series - NV,2023,M,58,21802,55-59
Sample Runner 10652,Southwest Series - NV,2023,M,76,25972,75-79
Sample Runner 10653,Southwest Series - NV,2023,M,68,28150,65-69
Sample Runner 10654,Southwest Series - NV,2023,F,46,21147,45-49
Sample Runner 10655,Southwest Series - NV,2023,F,55,28945,55-59
Sample Runner 10656,Southwest Series - NV,2023,M,74,30709,70-74
Sample Runner 10657,Southwest Series - NV,2023,F,51,22260,50-54
Sample Runner 10658,Southwest Series - UT,2023,M,61,20457,60-64
Sample Runner 10659,Southwest Series - UT,2023,F,32,37864,Under 35
Sample Runner 10660,Southwest Series - UT,2023,M,63,20317,60-64
Sample Runner 10661,Southwest Series - UT,2023,M,72,28799,70-74
Sample Runner 10662,Southwest Series - UT,2023,M,76,25931,75-79
Sample Runner 10663,Southwest Series - UT,2023,M,81,34871,80 and Over
Sample Runner 10664,Southwest Series - UT,2023,M,66,26469,65-69
Sample Runner 10665,Southwest Series - UT,2023,M,58,22590,55-59
Sample Runner 10666,Southwest Series - UT,2023,F,61,16736,60-64
Sample Runner 10667,Southwest Series - UT,2023,M,68,26469,65-69
Sample Runner 10668,Southwest Series - UT,2023,F,58,20296,55-59
Sample Runner 10669,Southwest Series - UT,2023,M,74,25144,70-74
Sample Runner 10670,Southwest Series - UT,2023,M,73,30612,70-74
Sample Runner 10671,Southwest Series - UT,2023,F,58,25032,55-59
Sample Runner 10672,Southwest Series - UT,2023,F,57,27534,55-59
Sample Runner 10673,Southwest Series - UT,2023,M,57,25141,55-59
Sample Runner 10674,Southwest Series - UT,2023,M,42,18762,40-44
Sample Runner 10675,Southwest Series - UT,2023,F,63,26846,60-64
Sample Runner 10676,Southwest Series - UT,2023,M,85,35624,80 and Over
Sample Runner 10677,Southwest Series - UT,2023,M,68,27140,65-69
Sample Runner 10678,Space Coast Marathon,2023,M,33,14867,Under 35
Sample Runner 10679,Space Coast Marathon,2023,M,62,15382,60-64
Sample Runner 10680,Space Coast Marathon,2023,M,60,12686,60-64
Sample Runner 10681,Space Coast Marathon,2023,M,44,19338,40-44
Sample Runner 10682,Space Coast Marathon,2023,M,38,10865,35-39
Sample Runner 10683,Space Coast Marathon,2023,M,27,12080,Under 35
Sample Runner 10684,Space Coast Marathon,2023,M,34,16546,Under 35
Sample Runner 10685,Space Coast Marathon,2023,M,41,21900,40-44
Sample Runner 10686,Space Coast Marathon,2023,M,20,22304,Under 35
Sample Runner 10687,Space Coast Marathon,2023,M,43,19248,40-44
Sample Runner 10688,Space Coast Marathon,2023,F,27,18926,Under 35
Sample Runner 10689,Space Coast Marathon,2023,M,47,20256,45-49
Sample Runner 10690,Space Coast Marathon,2023,M,35,15171,35-39
Sample Runner 10691,Space Coast Marathon,2023,M,44,12579,40-44
Sample Runner 10692,Space Coast Marathon,2023,M,23,24667,Under 35
Sample Runner 10693,Space Coast Marathon,2023,F,25,18326,Under 35
Sample Runner 10694,Space Coast Marathon,2023,M,49,20345,45-49
Sample Runner 10695,Space Coast Marathon,2023,M,35,17080,35-39
Sample Runner 10696,Space Coast Marathon,2023,F,47,22604,45-49
Sample Runner 10697,Space Coast Marathon,2023,M,27,17244,Under 35
Sample Runner 10698,Spinx Run Fest,2023,M,30,19710,Under 35
Sample Runner 10699,Spinx Run Fest,2023,M,28,22023,Under 35
Sample Runner 10700,Spinx Run Fest,2023,M,26,18950,Under 35
Sample Runner 10701,Spinx Run Fest,2023,M,35,12993,35-39
Sample Runner 10702,Spinx Run Fest,2023,F,34,17080,Under 35
Sample Runner 10703,Spinx Run Fest,2023,M,41,18787,40-44
Sample Runner 10704,Spinx Run Fest,2023,M,21,19609,Under 35
Sample Runner 10705,Spinx Run Fest,2023,M,39,16326,35-39
Sample Runner 10706,Spinx Run Fest,2023,F,53,15106,50-54
Sample Runner 10707,Spinx Run Fest,2023,F,31,14680,Under 35
Sample Runner 10708,Spinx Run Fest,2023,F,31,13079,Under 35
Sample Runner 10709,Spinx Run Fest,2023,M,36,15244,35-39
Sample Runner 10710,Spinx Run Fest,2023,M,34,17028,Under 35
Sample Runner 10711,Spinx Run Fest,2023,F,25,16062,Under 35
Sample Runner 10712,Spinx Run Fest,2023,M,31,13251,Under 35
Sample Runner 10713,Spinx Run Fest,2023,F,22,15166,Under 35
Sample Runner 10714,Spinx Run Fest,2023,M,39,14887,35-39
Sample Runner 10715,Spinx Run Fest,2023,M,29,18684,Under 35
Sample Runner 10716,Spinx Run Fest,2023,F,24,11080,Under 35
Sample Runner 10717,Spinx Run Fest,2023,M,38,11061,35-39
Sample Runner 10718,Spokane Series Marathon,2023,M,22,15053,Under 35
Sample Runner 10719,Spokane Series Marathon,2023,F,57,16679,55-59
Sample Runner 10720,Spokane Series Marathon,2023,F,40,17936,40-44
Sample Runner 10721,Spokane Series Marathon,2023,F,20,15748,Under 35
Sample Runner 10722,Spokane Series Marathon,2023,F,33,14992,Under 35
Sample Runner 10723,Spokane Series Marathon,2023,F,36,19350,35-39
Sample Runner 10724,Spokane Series Marathon,2023,M,31,11580,Under 35
Sample Runner 10725,Spokane Series Marathon,2023,F,28,19019,Under 35
Sample Runner 10726,Spokane Series Marathon,2023,M,35,19109,35-39
Sample Runner 10727,Spokane Series Marathon,2023,F,33,14516,Under 35
Sample Runner 10728,Spokane Series Marathon,2023,M,56,16581,55-59
Sample Runner 10729,Spokane Series Marathon,2023,M,37,19362,35-39
Sample Runner 10730,Spokane Series Marathon,2023,F,40,14160,40-44
Sample Runner 10731,Spokane Series Marathon,2023,M,40,9904,40-44
Sample Runner 10732,Spokane Series Marathon,2023,M,30,12452,Under 35
Sample Runner 10733,Spokane Series Marathon,2023,M,25,13208,Under 35
Sample Runner 10734,Spokane Series Marathon,2023,F,45,15467,45-49
Sample Runner 10735,Spokane Series Marathon,2023,M,40,17805,40-44
Sample Runner 10736,Spokane Series Marathon,2023,M,38,16583,35-39
Sample Runner 10737,Spokane Series Marathon,2023,M,22,17046,Under 35
Sample Runner 10738,Spring Chance BQ.2 Marathon,2023,M,41,12724,40-44
Sample Runner 10739,Spring Chance BQ.2 Marathon,2023,M,33,11133,Under 35
Sample Runner 10740,Spring Chance BQ.2 Marathon,2023,M,33,11232,Under 35
Sample Runner 10741,Spring Chance BQ.2 Marathon,2023,M,32,12675,Under 35
Sample Runner 10742,Spring Chance BQ.2 Marathon,2023,M,58,12529,55-59
Sample Runner 10743,Spring Chance BQ.2 Marathon,2023,M,23,10587,Under 35
Sample Runner 10744,Spring Chance BQ.2 Marathon,2023,M,62,12121,60-64
Sample Runner 10745,Spring Chance BQ.2 Marathon,2023,M,50,14040,50-54
Sample Runner 10746,Spring Chance BQ.2 Marathon,2023,M,41,13714,40-44
Sample Runner 10747,Spring Chance BQ.2 Marathon,2023,M,57,12615,55-59
Sample Runner 10748,Spring Chance BQ.2 Marathon,2023,F,36,12940,35-39
Sample Runner 10749,Spring Chance BQ.2 Marathon,2023,F,31,12056,Under 35
Sample Runner 10750,Spring Chance BQ.2 Marathon,2023,M,48,12298,45-49
Sample Runner 10751,Spring Chance BQ.2 Marathon,2023,M,26,10824,Under 35
Sample Runner 10752,Spring Chance BQ.2 Marathon,2023,M,54,12742,50-54
Sample Runner 10753,Spring Chance BQ.2 Marathon,2023,F,41,15046,40-44
Sample Runner 10754,Spring Chance BQ.2 Marathon,2023,F,57,14558,55-59
Sample Runner 10755,Spring Chance BQ.2 Marathon,2023,M,46,12589,45-49
Sample Runner 10756,Spring Chance BQ.2 Marathon,2023,F,38,12550,35-39
Sample Runner 10757,Spring Chance BQ.2 Marathon,2023,F,33,12317,Under 35
Sample Runner 10758,Sri Chinmoy Marathon (formerly Self-Transcendence Marathon),2023,M,49,11237,45-49
Sample Runner 10759,Sri Chinmoy Marathon (formerly Self-Transcendence Marathon),2023,F,49,14634,45-49
Sample Runner 10760,Sri Chinmoy Marathon (formerly Self-Transcendence Marathon),2023,M,49,9850,45-49
Sample Runner 10761,Sri Chinmoy Marathon (formerly Self-Transcendence Marathon),2023,M,49,12348,45-49
Sample Runner 10762,Sri Chinmoy Marathon (formerly Self-Transcendence Marathon),2023,F,69,22312,65-69
Sample Runner 10763,Sri Chinmoy Marathon (formerly Self-Transcendence Marathon),2023,F,49,19700,45-49
Sample Runner 10764,Sri Chinmoy Marathon (formerly Self-Transcendence Marathon),2023,F,59,19347,55-59
Sample Runner 10765,Sri Chinmoy Marathon (formerly Self-Transcendence Marathon),2023,M,49,11348,45-49
Sample Runner 10766,Sri Chinmoy Marathon (formerly Self-Transcendence Marathon),2023,M,49,10798,45-49
Sample Runner 10767,Sri Chinmoy Marathon (formerly Self-Transcendence Marathon),2023,M,59,16936,55-59
Sample Runner 10768,Sri Chinmoy Marathon (formerly Self-Transcendence Marathon),2023,M,69,18697,65-69
Sample Runner 10769,Sri Chinmoy Marathon (formerly Self-Transcendence Marathon),2023,M,49,16458,45-49
Sample Runner 10770,Sri Chinmoy Marathon (formerly Self-Transcendence Marathon),2023,F,49,12106,45-49
Sample Runner 10771,Sri Chinmoy Marathon (formerly Self-Transcendence Marathon),2023,M,49,19091,45-49
Sample Runner 10772,Sri Chinmoy Marathon (formerly Self-Transcendence Marathon),2023,F,59,18775,55-59
Sample Runner 10773,Sri Chinmoy Marathon (formerly Self-Transcendence Marathon),2023,F,69,19686,65-69
Sample Runner 10774,Sri Chinmoy Marathon (formerly Self-Transcendence Marathon),2023,M,49,10626,45-49
Sample Runner 10775,Sri Chinmoy Marathon (formerly Self-Transcendence Marathon),2023,M,49,15241,45-49
Sample Runner 10776,Sri Chinmoy Marathon (formerly Self-Transcendence Marathon),2023,M,69,14721,65-69
Sample Runner 10777,Sri Chinmoy Marathon (formerly Self-Transcendence Marathon),2023,F,49,9444,45-49
Sample Runner 10778,St. George Marathon,2023,M,48,13290,45-49
Sample Runner 10779,St. George Marathon,2023,M,33,12342,Under 35
Sample Runner 10780,St. George Marathon,2023,M,40,13444,40-44
Sample Runner 10781,St. George Marathon,2023,M,22,16066,Under 35
Sample Runner 10782,St. George Marathon,2023,F,32,12234,Under 35
Sample Runner 10783,St. George Marathon,2023,M,41,20703,40-44
Sample Runner 10784,St. George Marathon,2023,M,22,14091,Under 35
Sample Runner 10785,St. George Marathon,2023,M,56,19400,55-59
Sample Runner 10786,St. George Marathon,2023,M,62,16865,60-64
Sample Runner 10787,St. George Marathon,2023,F,23,16181,Under 35
Sample Runner 10788,St. George Marathon,2023,M,59,20617,55-59
Sample Runner 10789,St. George Marathon,2023,M,38,16582,35-39
Sample Runner 10790,St. George Marathon,2023,M,51,11312,50-54
Sample Runner 10791,St. George Marathon,2023,F,21,12002,Under 35
Sample Runner 10792,St. George Marathon,2023,F,42,15712,40-44
Sample Runner 10793,St. George Marathon,2023,M,30,18499,Under 35
Sample Runner 10794,St. George Marathon,2023,M,73,19794,70-74
Sample Runner 10795,St. George Marathon,2023,M,35,19292,35-39
Sample Runner 10796,St. George Marathon,2023,M,24,9293,Under 35
Sample Runner 10797,St. George Marathon,2023,M,59,18814,55-59
Sample Runner 10798,St. Petersburg Marathon,2023,M,49,15359,45-49
Sample Runner 10799,St. Petersburg Marathon,2023,F,33,18832,Under 35
Sample Runner 10800,St. Petersburg Marathon,2023,F,37,15770,35-39
Sample Runner 10801,St. Petersburg Marathon,2023,F,41,16841,40-44
Sample Runner 10802,St. Petersburg Marathon,2023,M,26,12954,Under 35
Sample Runner 10803,St. Petersburg Marathon,2023,M,33,18153,Under 35
Sample Runner 10804,St. Petersburg Marathon,2023,M,40,14672,40-44
Sample Runner 10805,St. Petersburg Marathon,2023,M,45,20909,45-49
Sample Runner 10806,St. Petersburg Marathon,2023,M,39,14061,35-39
Sample Runner 10807,St. Petersburg Marathon,2023,M,41,16704,40-44
Sample Runner 10808,St. Petersburg Marathon,2023,M,29,14192,Under 35
Sample Runner 10809,St. Petersburg Marathon,2023,F,56,24438,55-59
Sample Runner 10810,St. Petersburg Marathon,2023,M,60,19671,60-64
Sample Runner 10811,St. Petersburg Marathon,2023,M,38,14247,35-39
Sample Runner 10812,St. Petersburg Marathon,2023,M,70,21187,70-74
Sample Runner 10813,St. Petersburg Marathon,2023,F,40,13175,40-44
Sample Runner 10814,St. Petersburg Marathon,2023,M,31,16476,Under 35
Sample Runner 10815,St. Petersburg Marathon,2023,M,64,13989,60-64
Sample Runner 10816,St. Petersburg Marathon,2023,M,30,12224,Under 35
Sample Runner 10817,St. Petersburg Marathon,2023,M,26,16140,Under 35
Sample Runner 10818,Starved Rock County Marathon,2023,M,55,16571,55-59
Sample Runner 10819,Starved Rock County Marathon,2023,M,59,17179,55-59
Sample Runner 10820,Starved Rock County Marathon,2023,F,26,11074,Under 35
Sample Runner 10821,Starved Rock County Marathon,2023,M,38,16822,35-39
Sample Runner 10822,Starved Rock County Marathon,2023,M,41,14063,40-44
Sample Runner 10823,Starved Rock County Marathon,2023,M,36,17586,35-39
Sample Runner 10824,Starved Rock County Marathon,2023,M,32,17389,Under 35
Sample Runner 10825,Starved Rock County Marathon,2023,M,54,17261,50-54
Sample Runner 10826,Starved Rock County Marathon,2023,M,50,14870,50-54
Sample Runner 10827,Starved Rock County Marathon,2023,F,54,19101,50-54
Sample Runner 10828,Starved Rock County Marathon,2023,F,38,17960,35-39
Sample Runner 10829,Starved Rock County Marathon,2023,M,24,15121,Under 35
